------------Training error values------------
-0.898746 0 0.403872
--------
-0.149284 0 0.0111429
0.305667 0 0.0467161
-0.974579 0 0.474902
0.997163 1 4.02345e-006
0.880898 0 0.387991
0.735553 0 0.270519
-0.987631 0 0.487708
-0.94794 0 0.449296
-0.62739 0 0.196809
-0.803776 0 0.323028
--------
0.871768 1 0.00822168
0.970889 0 0.471313
-0.967074 0 0.467616
0.998398 0 0.498399
0.625299 0 0.195499
-0.928202 0 0.43078
0.0270911 0 0.000366964
0.901139 0 0.406026
-0.947503 0 0.448881
-0.969821 0 0.470277
--------
-0.999687 0 0.499687
-0.508462 0 0.129267
0.412263 1 0.172717
-0.52886 0 0.139847
-0.319531 0 0.0510501
0.964255 0 0.464894
0.893497 0 0.399169
-0.918621 0 0.421932
0.987145 0 0.487228
-0.582929 0 0.169903
--------
0.994348 0 0.494364
0.755079 0 0.285072
-0.111428 0 0.00620815
-0.368497 0 0.0678951
-0.623153 0 0.19416
-0.0351093 0 0.00061633
0.706186 0 0.249349
0.989582 0 0.489636
-0.737453 0 0.271919
0.989659 1 5.34686e-005
--------
0.705809 0 0.249083
0.966624 0 0.467181
-0.98159 0 0.481759
0.999613 1 7.48203e-008
0.453226 0 0.102707
0.985565 0 0.485669
-0.9536 0 0.454677
0.664252 0 0.220616
0.832417 0 0.346459
-0.50094 0 0.12547
--------
0.992916 0 0.492941
-0.344515 1 0.903861
-0.339526 0 0.057639
0.980898 0 0.481081
-0.997959 0 0.497961
0.251131 0 0.0315334
-0.931526 0 0.433871
-0.784208 0 0.307491
0.0230583 0 0.000265844
-0.972423 0 0.472803
--------
-0.987335 0 0.487415
-0.667189 1 1.38976
-0.897775 0 0.403
0.826519 0 0.341567
0.95483 0 0.45585
0.965965 0 0.466544
-0.993331 0 0.493353
0.364587 0 0.0664619
-0.135193 0 0.00913857
-0.904297 0 0.408876
--------
-0.998922 1 1.99785
0.917816 0 0.421193
0.982055 0 0.482216
-0.962838 0 0.463528
-0.936958 0 0.438946
0.968743 0 0.469232
0.468732 0 0.109855
-0.686056 0 0.235337
0.665327 0 0.22133
-0.977739 0 0.477986
--------
0.995304 0 0.495315
0.903771 0 0.408401
-0.982044 0 0.482205
0.997211 0 0.497215
-0.166345 1 0.68018
0.99637 0 0.496377
-0.986328 0 0.486422
-0.985317 0 0.485424
-0.482395 0 0.116353
-0.972251 0 0.472636
--------
-0.987074 0 0.487158
0.927309 0 0.429951
-0.664865 0 0.221023
0.965976 0 0.466555
0.947933 0 0.449288
0.965768 0 0.466354
-0.894105 0 0.399712
-0.59867 0 0.179203
0.987953 0 0.488025
-0.740614 1 1.51487
--------
-0.852998 0 0.363803
0.000804172 0 3.23347e-007
0.976325 1 0.000280256
-0.576234 0 0.166023
-0.920667 0 0.423814
0.998523 0 0.498524
0.217041 0 0.0235534
0.947733 0 0.449099
0.923378 0 0.426313
0.448175 0 0.100431
--------
-0.999834 1 1.99967
0.0373301 0 0.000696767
0.261781 0 0.0342646
-0.53502 0 0.143123
0.288302 0 0.041559
0.947374 0 0.448759
0.853133 0 0.363918
-0.966128 0 0.466702
0.989921 0 0.489971
-0.633041 0 0.20037
--------
-0.722414 1 1.48336
0.573492 0 0.164447
0.897629 0 0.402869
-0.736335 0 0.271094
-0.642164 0 0.206187
0.997817 0 0.49782
0.318707 0 0.0507872
-0.915991 0 0.419519
0.966889 0 0.467438
0.405592 0 0.0822526
--------
-0.999069 0 0.49907
0.632761 0 0.200193
0.383564 1 0.189997
0.308198 0 0.047493
-0.210966 0 0.0222534
0.950578 0 0.4518
-0.462365 0 0.106891
-0.864215 0 0.373434
0.968182 0 0.468688
-0.989622 0 0.489676
--------
-0.997338 1 1.99468
0.219516 0 0.0240937
-0.587198 0 0.172401
0.0649434 0 0.00210882
0.997457 0 0.497461
0.695311 0 0.241729
0.918601 0 0.421914
-0.464466 0 0.107864
0.916017 0 0.419543
0.99473 0 0.494744
--------
-0.999495 0 0.499495
0.846708 0 0.358458
0.905318 1 0.00448238
-0.886032 0 0.392526
0.31392 0 0.0492728
0.986966 0 0.487051
0.270353 0 0.0365455
-0.848517 0 0.35999
0.914658 0 0.418299
-0.0730081 0 0.00266509
--------
-0.994662 0 0.494676
0.971253 0 0.471666
0.997773 0 0.497776
-0.264912 0 0.0350893
-0.949897 0 0.451153
0.997898 0 0.4979
-0.620796 0 0.192694
0.0321577 1 0.468359
0.921071 0 0.424186
-0.82241 0 0.338179
--------
0.875023 0 0.382832
0.650588 1 0.0610443
0.3287 0 0.054022
0.974851 0 0.475167
-0.925498 0 0.428273
0.502053 0 0.126028
-0.908199 0 0.412413
-0.970883 0 0.471307
-0.44064 0 0.0970816
-0.940754 0 0.442509
--------
-0.564942 0 0.15958
-0.971809 0 0.472206
-0.457576 0 0.104688
-0.98323 0 0.48337
0.832181 0 0.346262
0.877122 0 0.384671
-0.188494 0 0.017765
-0.615756 0 0.189577
-0.7072 1 1.45727
0.281793 0 0.0397036
--------
-0.9993 0 0.4993
-0.593479 0 0.176109
-0.953532 0 0.454612
0.699288 0 0.244502
0.984864 0 0.484978
-0.00703386 0 2.47376e-005
-0.0890661 1 0.593032
0.221816 0 0.0246012
0.810625 0 0.328556
-0.823224 0 0.338849
--------
-0.999711 0 0.499711
-0.0371195 0 0.000688929
-0.5681 0 0.161369
-0.367756 0 0.0676221
0.899187 1 0.00508166
0.887609 0 0.393925
-0.642811 0 0.206603
-0.899018 0 0.404117
0.878298 0 0.385704
-0.992601 0 0.492628
--------
-0.936521 0 0.438536
0.895916 1 0.00541673
0.236619 0 0.0279942
0.739381 0 0.273342
-0.897231 0 0.402512
0.992406 0 0.492435
-0.894664 0 0.400211
-0.828281 0 0.343024
0.866776 0 0.37565
-0.994188 0 0.494205
--------
-0.975647 0 0.475943
0.583681 0 0.170342
-0.530178 0 0.140545
0.958656 0 0.45951
0.387873 0 0.0752226
0.674324 0 0.227357
0.369951 1 0.198481
-0.728827 0 0.265595
0.59986 0 0.179916
-0.648786 0 0.210461
--------
-0.996584 0 0.49659
0.939997 0 0.441797
0.986166 0 0.486262
-0.830693 1 1.67572
-0.916383 0 0.419879
0.967898 0 0.468413
0.373943 0 0.0699166
-0.822003 0 0.337844
0.754024 0 0.284276
-0.916512 0 0.419997
--------
-0.999062 0 0.499062
0.183508 0 0.0168376
-0.018365 0 0.000168637
0.195746 0 0.0191582
0.798536 1 0.0202939
0.909758 0 0.41383
0.508539 0 0.129306
-0.993486 0 0.493507
0.631188 0 0.199199
-0.924769 0 0.427599
--------
0.0307474 0 0.0004727
-0.440645 0 0.0970842
-0.818026 0 0.334583
0.371314 0 0.0689369
-0.655773 0 0.215019
0.572937 1 0.0911913
-0.970874 0 0.471298
-0.9985 0 0.498501
-0.139386 0 0.00971425
-0.99958 0 0.49958
--------
0.888255 0 0.394499
0.967965 0 0.468478
0.254358 0 0.0323489
0.994044 0 0.494062
-0.736996 0 0.271581
0.805095 0 0.324089
0.20802 0 0.0216361
-0.995504 0 0.495514
-0.832926 0 0.346883
-0.218505 1 0.742377
--------
-0.999974 0 0.499974
0.982296 1 0.000156712
0.746616 0 0.278718
-0.893737 0 0.399383
0.748954 0 0.280466
0.844445 0 0.356544
0.988236 0 0.488305
-0.196331 0 0.0192729
0.964028 0 0.464675
-0.842377 0 0.354799
--------
0.620087 0 0.192254
0.899708 0 0.404737
-0.756865 0 0.286423
0.996646 1 5.6231e-006
0.118482 0 0.00701902
0.99673 0 0.496736
-0.985952 0 0.486051
-0.991933 0 0.491965
0.443633 0 0.0984049
-0.949784 0 0.451045
--------
0.990714 0 0.490757
0.971463 0 0.47187
-0.312049 0 0.0486872
0.90674 1 0.00434867
-0.977843 0 0.478088
0.64138 0 0.205684
-0.943934 0 0.445505
-0.851231 0 0.362297
-0.684279 0 0.234119
-0.985119 0 0.48523
--------
-0.149261 0 0.0111394
0.83478 0 0.348428
0.672003 0 0.225794
0.796055 0 0.316852
-0.631473 0 0.199379
0.999362 0 0.499362
-0.989661 0 0.489714
-0.61182 0 0.187162
0.927889 1 0.0026
-0.95611 0 0.457073
--------
-0.136144 0 0.00926754
0.918347 0 0.42168
0.956729 0 0.457665
-0.697739 0 0.24342
-0.950966 0 0.452168
0.997925 1 2.1526e-006
-0.691667 0 0.239201
-0.0837426 0 0.00350641
0.251389 0 0.0315982
-0.944502 0 0.446042
--------
-0.983825 0 0.483956
0.714647 0 0.25536
0.345287 0 0.0596115
0.860935 0 0.370604
0.387448 1 0.18761
0.990961 0 0.491002
-0.845034 0 0.357041
-0.971953 0 0.472346
0.96032 0 0.461107
-0.938435 0 0.44033
--------
0.354925 0 0.0629858
0.958489 0 0.45935
-0.685879 0 0.235215
0.993986 0 0.494005
0.0186285 0 0.000173511
0.761791 0 0.290163
-0.747594 0 0.279449
-0.850999 1 1.7131
-0.613419 0 0.188142
-0.804607 0 0.323696
--------
-0.949096 0 0.450392
0.948848 0 0.450156
0.836903 0 0.350204
0.853259 0 0.364025
0.187215 0 0.0175247
0.999455 0 0.499455
-0.92558 0 0.428349
-0.516034 1 1.14918
0.88301 0 0.389853
-0.610543 0 0.186381
--------
-0.999712 0 0.499712
-0.361935 0 0.0654985
-0.977538 0 0.47779
0.945972 0 0.447432
0.999645 1 6.29932e-008
0.602687 0 0.181616
-0.945405 0 0.446896
0.930704 0 0.433105
0.790293 0 0.312281
-0.81809 0 0.334636
--------
-0.968011 0 0.468523
0.834119 0 0.347877
0.978292 1 0.000235629
-0.587501 0 0.172579
-0.805506 0 0.32442
0.168678 0 0.0142261
0.997155 0 0.497159
0.912557 0 0.41638
0.989987 0 0.490037
0.990203 0 0.490251
--------
-0.998349 0 0.498351
0.440279 0 0.0969229
0.764314 0 0.292088
-0.995581 0 0.495591
0.548302 0 0.150317
0.0682098 0 0.00232629
0.46173 0 0.106597
0.196531 0 0.0193121
-0.132019 1 0.640734
-0.851645 0 0.36265
--------
-0.997881 0 0.497884
-0.141671 0 0.0100353
0.0197541 0 0.000195112
-0.523525 0 0.137039
0.956221 0 0.457179
0.923942 1 0.00289238
-0.680009 0 0.231206
-0.981741 0 0.481907
0.412317 0 0.0850027
-0.972764 0 0.473135
--------
-0.999266 0 0.499266
0.695248 0 0.241685
-0.958879 0 0.459725
0.989978 0 0.490029
0.997949 0 0.497951
0.848673 0 0.360123
-0.883166 0 0.389991
0.952329 0 0.453465
0.924523 1 0.00284838
-0.863049 0 0.372427
--------
-0.999727 0 0.499727
0.53098 0 0.14097
0.0671835 0 0.00225681
-0.0190131 0 0.000180749
0.660077 0 0.217851
0.911071 0 0.415025
0.237837 1 0.290446
-0.860152 0 0.36993
0.985489 0 0.485594
-0.9131 0 0.416875
--------
-0.991202 0 0.49124
0.878394 0 0.385788
-0.984997 0 0.48511
0.998121 0 0.498122
0.937315 0 0.439279
0.625522 0 0.195639
-0.899609 0 0.404649
0.770593 1 0.0263137
0.195026 0 0.0190175
-0.989408 0 0.489464
--------
0.538195 0 0.144827
0.92906 0 0.431576
0.504181 0 0.127099
0.783258 1 0.0234886
-0.914407 0 0.41807
0.995852 0 0.495861
-0.991688 0 0.491722
-0.439646 0 0.0966443
0.222341 0 0.0247178
-0.981619 0 0.481788
--------
-0.999893 0 0.499893
0.629455 0 0.198107
0.828829 0 0.343479
-0.464817 0 0.108027
-0.62364 1 1.3181
0.904504 0 0.409064
0.749638 0 0.280979
-0.964804 0 0.465423
0.950218 0 0.451457
-0.916374 0 0.419871
--------
-0.999969 0 0.499969
0.180074 0 0.0162133
-0.616798 0 0.19022
0.126825 0 0.00804233
0.723477 0 0.26171
0.22853 0 0.026113
0.764611 1 0.0277039
-0.444727 0 0.0988909
0.990928 0 0.490969
-0.967615 0 0.468139
--------
0.452561 0 0.102406
-0.526139 1 1.16455
0.741051 0 0.274578
0.360462 0 0.0649664
-0.716468 0 0.256663
0.910713 0 0.414699
-0.9309 0 0.433288
-0.980215 0 0.480411
0.839011 0 0.351969
-0.934916 0 0.437034
--------
-0.95724 0 0.458154
0.920542 0 0.423699
0.397189 0 0.0788797
0.997878 0 0.49788
0.90658 0 0.410944
0.993263 0 0.493286
-0.865766 0 0.374776
-0.874403 0 0.38229
0.243035 0 0.0295331
-0.697336 1 1.44047
--------
-0.805254 0 0.324217
0.957964 0 0.458848
0.333881 0 0.0557383
-0.771029 0 0.297243
-0.978532 0 0.478763
0.407474 0 0.0830176
0.884434 0 0.391112
-0.831036 0 0.34531
-0.231646 0 0.02683
-0.996281 1 1.99257
--------
-0.999862 0 0.499863
0.177023 0 0.0156686
-0.0281582 0 0.000396444
0.0983398 0 0.00483536
0.102979 0 0.0053023
0.82862 0 0.343305
0.231292 1 0.295456
-0.936417 0 0.438438
0.978037 0 0.478278
-0.983839 0 0.48397
--------
-0.837983 1 1.68909
0.89109 0 0.397021
0.883514 0 0.390299
-0.474928 0 0.112778
0.169223 0 0.0143182
0.999941 0 0.499941
-0.881584 0 0.388595
-0.270574 0 0.0366052
0.957692 0 0.458587
0.195509 0 0.0191118
--------
-0.0902172 0 0.00406957
-0.98642 0 0.486512
-0.927388 0 0.430024
-0.766814 1 1.56082
0.902314 0 0.407085
0.926892 0 0.429565
-0.993186 0 0.493209
-0.980295 0 0.480489
-0.637144 0 0.202976
-0.972285 0 0.472669
--------
-0.99987 0 0.49987
0.28006 0 0.0392167
0.950574 0 0.451795
-0.98433 0 0.484453
-0.759322 0 0.288285
0.690239 0 0.238215
0.966317 0 0.466885
0.95636 1 0.000952213
0.997213 0 0.497217
0.333227 0 0.0555201
--------
-0.977643 0 0.477893
0.96063 0 0.461405
0.976944 1 0.000265797
0.22128 0 0.0244824
-0.385776 0 0.0744116
0.975774 0 0.476068
0.871454 0 0.379716
0.989028 0 0.489088
0.916866 0 0.420322
0.9642 0 0.464841
--------
-0.997837 0 0.49784
-0.170364 0 0.0145119
-0.446343 0 0.0996111
-0.687029 0 0.236005
0.986411 0 0.486503
0.947277 0 0.448666
-0.440591 0 0.0970603
-0.976608 0 0.476882
0.974787 1 0.000317849
-0.147318 0 0.0108512
--------
0.998919 0 0.49892
-0.231281 0 0.0267454
-0.886162 1 1.7788
-0.330548 0 0.054631
-0.445819 0 0.0993773
0.274882 0 0.03778
-0.628462 0 0.197482
-0.858032 0 0.368109
-0.332138 0 0.0551577
0.161405 0 0.0130258
--------
-0.998064 0 0.498065
-0.761581 0 0.290003
-0.992023 0 0.492055
0.882658 0 0.389543
0.998727 0 0.498728
0.671612 0 0.225531
-0.932778 0 0.435037
0.901392 0 0.406253
0.805515 0 0.324427
-0.142492 1 0.652644
--------
0.595488 0 0.177303
0.790429 0 0.312389
0.0497037 0 0.00123523
0.98234 0 0.482496
-0.475362 1 1.08835
0.996602 0 0.496608
-0.987589 0 0.487666
-0.9841 0 0.484226
0.5579 0 0.155626
-0.961908 0 0.462633
--------
-0.994052 0 0.49407
0.990386 0 0.490432
0.900105 0 0.405095
0.648188 0 0.210074
0.726244 1 0.0374711
-0.255709 0 0.0326935
0.978968 0 0.479189
0.998255 0 0.498256
-0.527909 0 0.139344
0.416587 0 0.0867725
--------
-0.999713 0 0.499713
-0.528955 0 0.139897
-0.865798 0 0.374803
0.326626 0 0.0533422
0.946091 0 0.447544
0.126522 0 0.00800387
0.327284 1 0.226273
-0.920245 0 0.423425
0.976809 0 0.477078
-0.947183 0 0.448578
--------
-0.986048 0 0.486145
0.981393 0 0.481566
0.63125 0 0.199238
0.99509 0 0.495102
0.9272 1 0.00264988
0.997073 0 0.497077
-0.848331 0 0.359833
0.171715 0 0.0147431
0.821857 0 0.337724
-0.543334 0 0.147606
--------
0.992649 0 0.492676
0.837298 0 0.350534
-0.979472 0 0.479683
0.998029 0 0.498031
-0.239679 0 0.0287231
0.994076 0 0.494094
-0.977054 0 0.477317
-0.957758 0 0.45865
0.393679 0 0.0774915
-0.910527 1 1.82506
--------
0.99248 0 0.492508
0.675481 0 0.228137
-0.917716 0 0.421101
0.995338 0 0.495349
-0.948944 0 0.450247
0.961937 0 0.462661
-0.916152 0 0.419667
-0.981837 1 1.96384
-0.11059 0 0.00611505
-0.856525 0 0.366818
--------
-0.999975 1 1.99995
0.422965 0 0.0894497
-0.242455 0 0.0293921
-0.0984793 0 0.00484908
0.728375 0 0.265265
0.453191 0 0.102691
0.937661 0 0.439604
-0.703321 0 0.24733
0.987422 0 0.487501
-0.752918 0 0.283443
--------
-0.812677 0 0.330222
0.798933 0 0.319147
0.371745 0 0.0690971
-0.57833 0 0.167233
-0.247228 0 0.0305609
-0.758053 0 0.287322
0.931699 0 0.434031
0.782975 0 0.306525
0.487191 0 0.118677
0.885174 1 0.00659255
--------
-0.996827 0 0.496832
0.164465 0 0.0135244
-0.668958 1 1.39271
0.0536894 0 0.00144128
0.914391 0 0.418055
0.871133 0 0.379437
0.585974 0 0.171683
0.948506 0 0.449832
-0.012309 0 7.57553e-005
0.772116 0 0.298082
--------
0.78165 0 0.305488
0.990426 0 0.490471
0.17774 0 0.0157958
0.679926 0 0.23115
-0.993207 0 0.49323
0.915449 0 0.419024
0.0335013 0 0.000561167
-0.6824 0 0.232835
-0.0428719 0 0.000918998
-0.993172 1 1.98637
--------
-0.956345 0 0.457298
0.312403 0 0.0487978
0.984351 0 0.484473
-0.260647 0 0.0339685
-0.930528 0 0.432941
0.968983 1 0.00048102
-0.382314 0 0.0730822
-0.664534 0 0.220803
0.989569 0 0.489624
-0.57485 0 0.165226
--------
0.957184 0 0.458101
0.965898 1 0.00058146
0.817969 0 0.334537
0.569528 0 0.162181
-0.999714 0 0.499714
0.956709 0 0.457646
-0.717665 0 0.257522
0.295611 0 0.043693
-0.31151 0 0.0485193
-0.986672 0 0.486761
--------
-0.980135 0 0.480333
0.36339 0 0.0660262
0.98051 0 0.4807
0.092875 0 0.00431288
-0.608256 0 0.184988
0.986201 1 9.52121e-005
0.367907 0 0.0676778
-0.722481 0 0.260989
0.992924 0 0.492949
0.438844 0 0.0962919
--------
-0.968339 0 0.46884
0.869171 0 0.377729
-0.532926 0 0.142005
0.814896 0 0.332028
-0.792974 0 0.314404
0.982213 0 0.482371
-0.303095 0 0.0459332
0.232352 0 0.0269936
0.886542 0 0.392978
-0.979815 1 1.95983
--------
-0.0809788 0 0.00327878
0.8247 1 0.015365
0.589563 0 0.173792
0.694226 0 0.240975
-0.488743 0 0.119435
0.999104 0 0.499104
-0.981854 0 0.482019
-0.650863 0 0.211811
0.770868 0 0.297119
-0.929877 0 0.432335
--------
0.855424 0 0.365875
0.248413 0 0.0308545
-0.209725 1 0.731717
0.842569 0 0.354962
-0.972601 0 0.472976
0.646537 0 0.209005
-0.994287 0 0.494304
-0.0279871 0 0.00039164
-0.420792 0 0.0885331
-0.999686 0 0.499686
--------
0.200968 0 0.0201941
0.832815 0 0.346791
-0.412928 0 0.0852549
0.997639 1 2.788e-006
0.121766 0 0.00741343
0.998164 0 0.498166
-0.982728 0 0.482877
-0.957447 0 0.458353
0.858477 0 0.368491
-0.871855 0 0.380065
--------
-0.996476 0 0.496482
-0.36648 0 0.0671539
-0.795477 1 1.61187
-0.879477 0 0.38674
0.99721 0 0.497214
0.920427 0 0.423593
-0.636319 0 0.202451
-0.983937 0 0.484066
0.820593 0 0.336687
-0.708316 0 0.250856
--------
0.820803 0 0.336859
0.027085 0 0.000366798
-0.484097 0 0.117175
0.836845 1 0.0133098
-0.321511 0 0.0516848
0.99983 0 0.49983
-0.98771 0 0.487786
0.154825 0 0.0119854
0.975857 0 0.476149
0.346054 0 0.0598767
--------
-0.647539 0 0.209654
0.958901 0 0.459745
-0.456032 0 0.103983
0.952816 0 0.453929
-0.875838 0 0.383546
0.934048 1 0.00217483
-0.961191 0 0.461944
0.548581 0 0.15047
-0.16271 0 0.0132372
-0.998506 0 0.498507
--------
0.996833 0 0.496838
0.991338 0 0.491375
-0.14547 0 0.0105807
0.998529 0 0.49853
-0.991098 0 0.491137
0.893814 0 0.399451
-0.798518 0 0.318816
-0.963809 0 0.464464
-0.790818 0 0.312697
-0.623476 1 1.31784
--------
0.896438 0 0.401801
-0.838016 1 1.68915
-0.99599 0 0.495998
0.649152 0 0.210699
0.176611 0 0.0155956
0.568685 0 0.161701
-0.998631 0 0.498632
-0.985209 0 0.485318
-0.994345 0 0.494361
-0.999103 0 0.499104
--------
-0.964855 0 0.465473
0.901747 0 0.406574
0.993293 0 0.493315
-0.967007 0 0.467551
-0.985737 0 0.485839
0.998624 0 0.498625
-0.213461 0 0.0227827
-0.785876 1 1.59468
0.886627 0 0.393054
-0.953591 0 0.454668
--------
-0.999674 0 0.499674
0.425395 0 0.0904806
-0.968702 0 0.469191
0.991381 0 0.491418
0.99945 0 0.49945
0.502397 0 0.126201
-0.901359 1 1.80758
0.985479 0 0.485584
0.796919 0 0.31754
-0.862775 0 0.372191
--------
-0.991389 0 0.491426
0.399406 0 0.0797627
-0.376322 1 0.947131
-0.820735 0 0.336803
0.659666 0 0.21758
-0.396393 0 0.0785636
0.874467 0 0.382346
0.909254 0 0.413371
-0.347351 0 0.0603264
-0.891338 0 0.397242
--------
-0.999815 0 0.499815
0.799027 0 0.319222
-0.940016 0 0.441815
0.99427 0 0.494287
0.997977 0 0.497979
0.485331 0 0.117773
-0.775854 0 0.300975
0.987937 0 0.48801
0.874182 1 0.00791515
-0.964189 0 0.46483
--------
-0.865688 0 0.374707
0.957256 0 0.45817
0.996494 1 6.14478e-006
-0.923587 0 0.426507
-0.917133 0 0.420567
0.539687 0 0.145631
0.997169 0 0.497173
0.977745 0 0.477992
0.929233 0 0.431737
0.990015 0 0.490065
--------
-0.999758 0 0.499758
-0.112664 0 0.00634659
-0.692992 1 1.43311
-0.254384 0 0.0323555
0.991681 0 0.491716
0.69861 0 0.244028
0.740178 0 0.273932
0.0326837 0 0.000534112
0.663093 0 0.219846
0.81818 0 0.334709
--------
-0.999855 0 0.499855
-0.589329 0 0.173654
-0.952258 0 0.453398
-0.849421 0 0.360758
0.999733 0 0.499733
0.728853 1 0.0367605
0.458458 0 0.105092
-0.950027 0 0.451276
0.258456 0 0.0333999
-0.558307 0 0.155853
--------
-0.99994 1 1.99988
0.286456 0 0.0410286
0.138151 0 0.00954289
-0.417322 0 0.0870788
0.607836 0 0.184732
0.918007 0 0.421369
0.886769 0 0.39318
-0.971039 0 0.471458
0.991214 0 0.491252
-0.685232 0 0.234772
--------
-0.999505 0 0.499505
0.233994 0 0.0273766
0.975614 0 0.475911
-0.842936 0 0.35527
-0.963408 0 0.464078
0.803844 0 0.323083
-0.0665893 0 0.00221707
-0.951827 1 1.90481
0.978783 0 0.479009
-0.984253 0 0.484377
--------
-0.999989 0 0.499989
0.947682 0 0.449051
-0.557228 0 0.155252
0.905603 0 0.410058
0.976316 1 0.000280476
0.773984 0 0.299526
0.241457 0 0.0291506
0.907447 0 0.41173
0.989851 0 0.489902
-0.980497 0 0.480687
--------
0.989286 0 0.489343
0.760295 0 0.289024
-0.930815 0 0.433208
0.998432 0 0.498434
-0.899058 0 0.404152
0.995245 0 0.495257
-0.984544 0 0.484663
-0.961825 0 0.462553
0.203708 0 0.0207485
-0.944077 1 1.88972
--------
-0.940978 0 0.44272
0.989152 0 0.489211
0.992427 0 0.492455
-0.990649 0 0.490693
-0.857376 0 0.367547
0.315088 0 0.0496403
0.991103 0 0.491143
0.551393 1 0.100624
0.793563 0 0.314871
0.0589368 0 0.00173678
--------
0.643934 0 0.207325
0.727994 0 0.264987
0.476927 0 0.11373
0.998252 0 0.498253
-0.974006 0 0.474344
0.858042 0 0.368118
-0.997272 0 0.497275
-0.708313 0 0.250854
0.0254337 1 0.47489
-0.991928 0 0.491961
--------
0.856697 0 0.366965
0.937689 0 0.43963
0.82415 0 0.339611
-0.160527 1 0.673412
-0.437194 0 0.0955693
0.590613 0 0.174412
-0.742412 0 0.275588
-0.606579 0 0.183969
-0.928633 0 0.431179
-0.509208 0 0.129646
--------
-0.966597 0 0.467155
0.932465 0 0.434745
0.976154 1 0.000284312
-0.137401 0 0.00943949
-0.724616 0 0.262534
0.960631 0 0.461406
0.900719 0 0.405647
0.33856 0 0.0573115
0.895625 0 0.401072
0.883089 0 0.389923
--------
-0.998878 0 0.498879
-0.379902 1 0.952065
-0.777023 0 0.301882
0.707276 0 0.25012
0.673202 0 0.226601
0.960856 0 0.461622
-0.943092 0 0.444712
-0.693297 0 0.240331
0.967033 0 0.467576
-0.992521 0 0.492549
--------
-0.824405 0 0.339821
0.53457 1 0.108313
0.257054 0 0.0330383
0.46534 0 0.10827
0.626885 0 0.196492
0.998212 0 0.498213
-0.996028 0 0.496036
-0.26676 0 0.0355804
0.837671 0 0.350846
-0.712717 0 0.253983
--------
0.972154 0 0.472542
0.67798 0 0.229829
-0.0656985 0 0.00215815
0.907411 0 0.411697
-0.989765 0 0.489817
0.988232 0 0.488301
-0.970921 0 0.471344
-0.75614 0 0.285874
-0.00794054 1 0.507972
-0.977655 0 0.477905
--------
-0.791113 0 0.31293
0.279426 0 0.0390394
0.890583 0 0.396569
0.100091 1 0.404918
-0.617829 0 0.190856
0.999197 0 0.499198
-0.363953 0 0.066231
-0.679314 0 0.230734
0.994769 0 0.494783
0.299326 0 0.044798
--------
-0.999978 0 0.499978
0.567962 0 0.161291
-0.359062 0 0.0644629
-0.574207 0 0.164857
0.956386 0 0.457337
0.957069 0 0.457991
0.267239 1 0.26847
-0.498536 0 0.124269
0.994691 0 0.494705
-0.683844 0 0.233821
--------
0.812188 0 0.329825
-0.958932 1 1.91871
-0.902619 0 0.40736
0.543307 0 0.147591
-0.923336 0 0.426275
0.762336 0 0.290578
-0.995199 0 0.49521
0.508693 0 0.129384
-0.890246 0 0.396269
-0.207166 0 0.0214589
--------
-0.123194 1 0.630782
-0.6818 0 0.232426
-0.865789 0 0.374796
0.384778 0 0.0740271
0.994344 0 0.49436
0.996438 0 0.496444
-0.920784 0 0.423922
0.941036 0 0.442775
0.979313 0 0.479527
0.981396 0 0.481569
--------
0.198685 0 0.0197379
0.958373 0 0.459239
-0.730375 0 0.266724
0.99949 1 1.29978e-007
0.154833 0 0.0119867
0.997464 0 0.497468
-0.985386 0 0.485493
-0.928225 0 0.4308
0.795985 0 0.316796
-0.889431 0 0.395544
--------
0.979099 0 0.479318
-0.698944 1 1.44321
-0.268611 0 0.036076
0.25637 0 0.0328628
-0.878072 0 0.385506
0.981101 0 0.481279
-0.994044 0 0.494062
-0.728768 0 0.265552
-0.699171 0 0.24442
-0.968063 0 0.468573
--------
-0.999771 1 1.99954
